video_id,views,dislikes,likes,comment_count
cwWdUp2lGF8,3453,3,341,16
r0GtY-LwiCI,1731,0,0,7
-ykw85aBgzc,27754,142,2211,265
zUrib9ZbraY,1995022,1488,46245,2512
2KxtwXvP8aU,248000,127,25267,828
tUokutxyZW8,87129,125,1652,534
qNl4-y6q5rc,41282,243,642,812
W72K25N-RCg,514925,322,4853,645
99VgLx8kZvA,1955,1,191,26
Qe6PhPJc29Q,3407,3,75,38
R8sZsR_FrzM,36099,13,270,19
x8kHZEgVK7g,364900,241,9723,1660
PnELEnt9C-0,32542,1305,774,763
GeHAokmEm-g,6896,16,274,39
pJkOi5An0o8,2802,3,194,55
oqkb_yYaOVM,115537,132,1091,123
gx3S73InQ04,1108692,406,9208,1273
-JFXmeWaBwM,8234,1,87,6
icCEUJLJbEc,163752,89,1071,610
MSTAh7HOCYE,4436,12,367,94
_Ej1iUoQ6nM,10259,11,104,6
kbx-qZnTr-0,350014,190,9994,2311
_FMvR2BtGa8,147623,93,527,65
EeHKKv4Fjmo,45826,65,3483,411
mZkG70m6Wx4,52394,45,150,125
0ncMmGE_4Qo,151330,177,15274,588
-A4I-a6X3Lg,104292,77,550,51
Odty044bFpI,6380,0,0,0
-cMekAb678g,14347,4,337,12
Ub--Czta5Tw,24358,34,2044,351
I9TtKwaIDpU,248012,151,3732,739
A47EHIKO05o,1543550,1218,25039,2000
ZhzKnxKZ6I0,278727,691,15321,1607
Yo4d7-7tUcI,339615,310,10932,4483
AEW7gNez974,7600,16,601,224
B5WSEniJBx8,33091,238,768,229
sOt87OMvX8Y,137904,81,5168,335
XWvhubdMsNY,2210506,1382,50348,2754
M1PiAic9vFM,2335680,1412,208918,9566
b15LjlSgVks,67002,309,3797,1064
dl7tsRkAD7w,189148,123,3474,290
k5TqNsr6YuQ,10233594,11813,528254,40461
c0VxDZuCJBk,112357,75,678,262
-uXDGZMN_ns,89821,107,1177,122
zPNqk2zmG20,85008,13,1289,150
EirdXv8YTSA,130847,402,13999,624
8bsjnRyxn-A,26463,3,216,6
yPe2L_T3GnM,258184,87,14084,392
8V_McbM6DW4,306390,86,1872,78
LxlOw30Xo-U,236911,128,1911,0
BM0c2CjomSI,148880,52,4690,940
_GWZ86_wv0w,513105,665,23712,1400
L_r9SDUy-KQ,67786,125,2224,321
u2QJghcPcQM,270271,680,1323,359
WA_bzIx8X0k,154980,101,534,47
Onc2w3Vyj_8,37562,0,0,0
OTjtfQwzVyI,69968,62,3002,420
Ptt9GxfGkVs,8864,11,562,58
w-Dy_UdOpDA,454761,265,1859,308
opd-JTi6_uI,5043,19,157,77
sbM3hUFfHkU,10040,0,0,80
ZX7wTMoLQNQ,106087,154,4189,422
g8fldcW4QAE,508474,1169,29436,3873
4SEAkLqXbVQ,11835,11,565,30
cccyOn99s4Y,82713,151,3124,250
kPe-PGidL2c,11173,7,102,18
NfCa000SL1c,147270,466,12785,665
khlbnwjvax8,42461,105,3240,239
IfYRzxeMdGs,437979,6068,17508,5397
iiihKz1uIGA,1945031,224,14299,431
_IfGVci7UQA,52747,97,3235,638
X41ArlJVNYc,281875,558,24632,2676
HO3pl7Wtn-w,7299063,2999,46775,6889
7IGlxOFepIc,8651,9,218,0
VjiZZaSyVvg,388303,484,2075,303
fvnjrNE5z7A,553887,258,18923,2278
Vtbf0aMhk8c,9819,10,110,29
WG4YewaXDK8,656724,277,22549,1829
eXIMS7WYFyI,3847,5,302,62
-x1UMEbZNpI,111964,104,7749,437
lCvQfeIcqOs,75157,167,1509,182
5em18-WfluU,19807,26,1552,59
Vn-3fAc7qaE,418960,475,5873,1510
pxo7-Yz9t_s,112533,680,7461,763
XRuxxuBVLmY,119139,233,9370,362
lFHPu8049Pw,19473,7,354,0
TRY2eQju5nc,1073801,3456,111056,10195
csEf4HycDm0,12456,8,252,55
fV1TQANWJQ0,11087,11,723,37
MvdMBXFCOfI,185344,102,4846,898
XxgXaZzw1zQ,54303,37,805,378
j28Gt5_Mlo8,2700,2,59,7
HGP_uV-rv_I,76435,108,340,179
e5LSgUNqigs,93638,68,10321,613
oFwabWdExsA,358161,211,11577,1484
MSXHlVrPXZo,43954,94,3131,366
1DeVdxycfZo,5338,19,381,9
brs7dcKj7E0,9331,35,64,68
Y2mIbD0k0tk,15086,13,74,1
94g3gb_MSkA,366740,109,4477,361
8Pe78lpSfWs,278155,90,5398,539
lOz7cPJQd8E,857855,432,10750,1344
cMV8KuxUtF4,3955,1,28,3
YgdsfEfPGtw,7524,5,1652,236
J0d-99FbZ2A,10662,28,585,98
fnJy_7UXiC4,222550,701,11024,1189
x4cIrfIiUuE,3773,6,281,82
gTCtWRhs-Dg,33801,201,597,564
YkcI4N__HsA,287194,499,5913,3094
gkOIrNnsAkA,31124,18,2257,602
k6ot8q0NS_M,430209,199,13382,2955
QXeIakWvDQg,295543,119,4402,326
Ur-ZnzfPV0Q,10231,8,389,95
hJ_9RMU0iIQ,14529,26,1395,67
BR_X-s_hJrQ,8592,66,15,68
Zubw7ntGC5M,250298,1945,824,916
LdnmpW2Y7Tk,52641,128,2687,68
z3RyAf6ZjO0,91574,55,284,83
xvHc1lGN700,6748,7,14,38
dhtsB1DnyVQ,3529,3,127,11
ad_higXixRA,10236502,7792,140374,10642
8U-7F0QfLCE,125806,96,1851,635
KzkPFPTGfQo,449209,222,15770,830
Bn2L5U0agXQ,8174,22,482,120
tEmodtG8NV0,1521121,3935,80706,9052
qdlc7UoqYYQ,129984,428,3525,1914
x_JFDbM5Uyg,1230717,726,127943,31752
d1D1SJ-KqaQ,20622018,12532,598174,58032
ICoVoghqLww,326717,509,15049,706
4q9cvuXi7Ug,203802,2721,11247,2158
ySbof3T6b0M,97855,41,1193,65
r4DD6ZrZ3_4,250346,154,9697,1018
JrEBUkUHsgg,31914,30,24,20
e25hD0LWPuM,15785,21,18,5
fbL6sRD0fdU,2173,0,250,50
4ahGdMukBJc,28835,34,89,37
Bz-dJUxeY50,48757,50,4176,162
41QT769qVY0,47402,64,312,358
YaQp8g489wI,38273,74,846,268
8LVF2TWES0c,2719359,2005,37941,4825
Yx2EFaOwn_Y,17580,4,199,7
Br5xdYVbcWw,2526377,0,0,2106
SwOZ0Dg_IQs,42199,103,745,179
IA3fBdSyu7k,36937,437,1420,167
FopPHKOXTgs,20087,43,1429,944
BQiieEMW6H4,597717,283,16870,4028
TlGXrarsTZE,41178,103,273,86
M9d2DebRYzk,308516,15871,30794,4581
lc5AK5FvwD0,449600,215,4466,189
rsJlT53jU_4,696065,1212,81634,11415
HPcf65-LzHk,2824169,1265,26921,2533
XKSHDDBAd1w,176461,2030,1898,249
ziLNTsTPL4k,330191,380,30339,1659
p03TIGqEc8o,31371692,9958,261343,7886
zduPcHtHcto,11498,14,59,16
6fJ4Dwgy3VY,156501,201,731,392
P8mnZpDP38Q,496715,1095,24296,2073
Mg_plKOth8E,55066,50,197,145
Asadpom4EWE,4652,7,22,0
WMefea9aYNA,18280,315,326,447
RuqrBG8gXAg,8941,12,642,132
6uJemANlDqQ,41968,105,2030,415
UhRH03elwXU,8107,13,293,28
XA51u52v4wA,311327,1003,11262,1107
37JLS9axZX8,29472,12,697,7
ylXcj6f_m2c,83725,53,5135,99
n9NpF3ZnxEI,212027,390,15627,2386
pQIKl2h7XsE,379521,171,2797,248
g-bqzhVZyv0,1683,1,213,56
jz0-VqHHAn8,5884,24,168,58
iqwN-z42q9M,15157,27,563,32
bb80Dcqc0M8,1304,12,105,46
5y-tCo_v7pk,352319,0,0,1346
54BVvP7zvDQ,2096929,1594,35493,2260
fEqzx-36pOo,1881309,3533,95216,7689
wLxw_on60ys,24223,152,618,0
T0R9gyvS24o,196074,169,6673,1477
sgT2Ozn17_c,101636,293,4153,629
oolNgdPGACc,106360,67,945,421
-3ZdI0JAq2I,153425,134,1239,134
rHh90xjsDR4,654814,740,14468,1717
o5UaMnxsXTA,115793,34,1270,258
CeG4kc-Wcx8,10956,51,684,58
UEhsFEgsI5U,2255796,2534,33642,7170
cpg2NUJQ8u8,7355,13,35,0
P-DDEEQAD2M,1671755,1329,8868,3070
HCnwgvSs0vA,133926,145,1602,754
K1rxh-auJyc,24985,7,1179,126
b5Vmaw4I55s,256906,242,7116,1464
8sGNgHQZ--s,1073622,1455,6465,3783
FQl4Vmsi8Uc,37117,213,776,160
6lM0W7Bqd04,35535,22,137,57
qRioH6QsPZI,9613,34,339,18
Ucflj-MsJBI,1045582,66,1285,546
lK6W2cZFyI0,249204,182,15364,3707
gjJZCFqlVpw,254360,969,3215,738
7A5Var4Cez0,28497,49,1365,124
BksHHIklFmI,14691,37,233,150
ldOa-2m6bQc,5853,4,26,16
gq73wvAY9tc,36083,13,309,129
fCDL7_0KyKI,21660,5,122,16
Pldf_XvVCZA,271915,156,881,458
-0OrGpL_JyE,277792,149,2936,159
_vRKMmb01WQ,75857,403,525,979
M38aWHxwtXE,254820,110,12935,400
NyZlG2rlSTg,45876,21,686,103
p_RZ-qQkAK8,126277,84,511,235
Nrk4NgOBHBY,28070,37,137,78
eo9rNMv9gq8,68490,76,2179,379
sSnpJpwTGwU,5078,11,97,127
A1T92wNOYtc,1974,5,23,3
UUQkl9WwrDQ,277042,299,2654,1682
uBUnmdd5-iA,620968,312,36916,1452
ZFqKVMKpRrA,93764,68,487,177
qafqwCjfauc,159696,487,10540,795
RJFV2XHETRI,90564,143,7208,1025
Vi7KyYygUjo,69823,34,1782,81
oLCY7JKvW44,4388,1,219,24
95pAXNJL8uk,9616,5,42,11
MRQPCGvFePw,2925,1,447,62
MSjQhaWlnHM,2715124,1962,29221,4305
Wfi5-E5WNw8,343647,198,22557,595
PwDP4tYVlrM,12334,46,934,133
JZn5R7nQeRM,12898,17,201,16
eJ2wogxPMho,3871565,19429,40781,4012
brYJLmtCazQ,5462,6,94,7
lGdPcC0zBIQ,803091,1334,15225,4531
fOvKYX7ZlHk,4555,37,206,27
Kc6j1IAK19k,354691,76,827,228
a2P3sjqGpwY,61301,69,5523,1137
jGLgh5w7lM4,1309605,1548,80441,6799
bRnz3DEuMEg,204422,461,4632,158
aC5lxLCyyhQ,1187812,160,868,107
0dSR-9mtuzk,557538,231,14416,631
qwCKlN7KCPo,333275,312,8906,1415
deSLc9i8WP4,350846,255,30392,6682
fdRvmGoGKdw,235701,198,7807,393
Fgbw_YWTsEo,25281,185,767,179
7dD7e0AzhFw,192177,207,2524,349
sDIMfmCrz70,25742,237,582,457
EP06RO4INws,244593,90,4123,268
rMQ_TUEwQEs,6042547,6209,205754,24022
a9TFAY6dbTY,893468,156,5981,293
wN6Svksh7qg,109661,112,4125,518
uFDPLyAWpVg,1652914,341,19764,1197
ztwG1KJGGgI,3052,5,74,5
HD0bG0r6qEM,394612,250,22185,330
H5CvqIONuEQ,3897,4,136,15
4zD4HPlc-BE,78106,3,157,16
3f9EkMczlQY,132401,160,9221,442
ACvMeUGGdAg,2255,3,212,82
RpTvgknrB4g,38108,29,4341,338
_MfzZprhNcI,107527,312,2006,1316
QiLQjEtKe3M,293017,224,1742,638
rF3ZPE83K64,158510,20,4156,47
uXNIeQjav80,58605,79,1782,148
hOUqXWk-nCI,190197,643,3413,1085
jR5k_1Jgf2Y,8798,18,60,20
BEVPWKNRrQQ,939686,709,6442,591
pv2LG9XORVo,193078,980,6638,613
XWrB4qOF_UA,2607302,3109,110287,11474
3ecsXOqHojA,412464,1392,29097,2698
DB2qwfBeV1g,40266,72,2045,274
oSRvR0rH67k,2469141,6998,32900,3994
mGqClAnZIzw,51810,11,156,64
SQJvfTsgx4A,88662,65,179,126
K86Dw486cO4,1213017,0,0,2399
s3rh5UTj3jM,18145,6,64,22
ZsRNcWPSXRU,1279022,3831,14012,4868
vThe_ajqkoA,94653,90,7375,284
2z870cifG_A,2016682,21229,109687,12214
F9U2nqQKvsE,52208,31,833,167
TJOQYnumxDM,1094913,1199,55404,4269
Sw_K24hbRjU,753017,231,32267,4250
PUcS24GuAog,1143472,564,52424,6219
uKfdh905wmU,38143,29,293,0
TdZu2I7LXz4,46971,72,1586,445
ri1m5j_yq8A,243470,59,1665,297
_CZHqpIpN4k,159145,247,6373,785
GvFDjwfk0yc,19874,4,29,2
sO0g7-rpcrw,190368,229,3591,497
B7CSgZbl96I,31201,28,632,57
U984yEQb_Hs,148663,165,2275,1330
Qa9HgvfLFnY,50818,72,4208,569
-7AZX5Xtiks,593557,630,25292,1881
uO2fLJv1Evk,16980,14,158,129
QA2fKoT6Sig,62735,35,2169,177
LjNhW2mR1lM,1189445,821,34609,2030
U0IxobUmmZo,1887,1,8,4
o38vXvxTnnE,16373,18,1036,45
Za4gdxLpTkg,8720,104,8,90
9gtJ-cb5GAs,3255,1,37,3
eE7dI6Dyejk,9558,9,400,78
HsINKcqbnyQ,4212,8,220,100
zY1F30sitwE,7366,9,161,27
gDUj_UcZ09w,8096,21,481,286
5530I_pYjbo,3083469,1218,193377,10440
KX0fOxBVMRc,220550,224,7015,490
PgpOosts_Ms,11339,1,246,26
q0wqZWqL6Kc,30880,14,475,139
eopBwjy2bR8,43139,23,3073,328
NNfR-v6rHvM,117227,139,527,209
bM-hQrcONg0,23707,14,1487,144
qhZtGWZJpWg,12285,5,124,5
xCyzsBH2K-U,29499,10,303,163
yAYfryWdFZ0,14505,13,1012,88
D3fy3BJN4uI,1337152,22042,36671,17358
qyR9P9QIk2k,736064,319,3552,1182
TU6p5lgYvb4,183889,152,3709,627
1vjIK6f3KSI,5422,3,45,20
jwzxwXi1cfk,19883,45,626,174
kVWj8lgQvsE,500676,251,9780,375
r4qSDOHeWjk,887547,505,26592,1910
kKL5Lmevp60,4392,3,687,0
PTeMO6uvbR0,2499458,2381,214120,10063
f-uOQLCK9BU,52185,51,5084,744
W-iSd5N4wug,35292,43,288,34
6pKT6gaj6K4,1003447,303,27862,727
PVzoS9tTNvU,2352,1,83,3
TheDnv6uSaA,837814,377,27761,4669
54xgIah8HN4,20284,272,1150,300
LUnia5ZiDnU,429990,232,14381,1078
NBZu_1-EWBY,143278,163,1024,1537
zgAg-LW89vs,38767,50,320,75
rZes3Kp_ZuU,762668,675,7542,1426
rarPg_hRhvY,29675,38,134,50
gaymID681N0,18803,22,1193,62
NUCjnkwQ-Z0,860109,276,20335,4995
Wl-o_Ouet28,76972,283,6774,532
qFo5DdbYGIg,56804,131,3293,201
s6ilbaTLHl4,81926,60,4079,1201
m07pWxsCnDs,5945,4,121,0
t-sebchooBA,7321,3,101,19
rLVkPx5iq-M,395008,155,23614,1047
SDUrquffNY8,803429,216,4318,177
jaOwzlh7M6Q,258642,189,16709,547
yhmP2DQun20,132835,128,555,255
QMAraJGE3Fs,42231,34,189,29
D6ei_jG3_x4,225932,337,10851,1070
_mAQnV5ZZ3w,8617,6,55,4
dc89yyOS0Z8,25462255,13918,863519,133359
aXTlFabIUjY,96999,105,304,201
SkhtT9PazTU,5617,8,334,27
8rlqVM9Cxm4,4321,82,486,0
CJkJ9Z_-NMM,5309,4,67,9
WcYCVnN7Mbc,9048,26,44,80
D1QF6OoBClk,3557,8,159,14
teFv79dgOgA,385532,820,2938,767
OyDP5PLDFPg,7372,7,403,114
sLdUevK-Vwo,566225,169,10144,1274
T-R4cX_FIlM,41291,46,1731,182
Tz29G-tpW8E,305102,181,2740,792
_8VHAHoCUVY,73786,90,3012,706
9MxDmtuUBsU,345289,382,31169,5401
UCbNnDFrnCA,67470,23,330,59
zop8G-2CFPE,6294,9,281,22
gPpYQFtyO98,524103,583,30720,4399
U9vUIX3gvFA,86237,397,4515,341
blwm0Z91b0Y,12648,72,16,51
h74ITaQ7Caw,43742,190,2832,153
gFXAjipOTEM,40218,246,4992,595
rUZHCSl7-mk,17665,59,1997,719
Z9cB0TjfIkM,2109158,1042,61175,5791
Z6hHczOqE6I,37481,57,1491,132
zOLbPvwK7-Q,514264,222,5734,1524
-Fm-gKdhuOg,141404,162,3793,251
EWBxXVppAzg,87449,657,8807,1100
zTD4YoqBxqE,82170,153,11077,392
wD7TPobIcTA,6368,8,222,111
0bsfKuhDWfg,76806,15,310,93
8Z93q6pAcWQ,32489,7,32,41
YrJMvGI60FI,7720,4,121,12
M23v2rpDdO4,23223,44,81,19
KJhOW6wOk9o,19156,17,2843,94
RsIOLTyDrLA,175688,138,4880,1000
VNKU4hSz3SU,1384908,2429,52556,5940
xiggPwMDKQM,578102,1016,29191,3694
1dMEhOcOEBo,5762,23,59,36
4YL4eBUmz5U,196387,94,1618,0
qpfpgd0xfFc,24950,17,1337,223
CXK3OiDgymo,827155,298,27918,851
mE5bohQxxx0,184794,189,6353,1983
w_eIGP0vskY,5988,5,62,8
pRN7UAGVzPE,7602365,3705,5311,295
nkG6vWHDuL4,22698,11,1336,92
ee24QB3o16o,140354,41,523,85
wlS6Ix7mA0w,9004469,23702,575916,50373
ycD4w9iZiLs,873914,353,40239,4283
YRnFAW2q7y8,68998,320,3141,1052
ZljiYWSKQYU,5080,16,107,23
XSONLaCie4s,27778,38,99,3
YdlzqpymQkU,9477,4,6,3
fVfd98a0Mbc,172966,43,1096,157
qe3hOhS2WQY,115813,93,394,718
5pbh6r2FIXg,32762,80,2236,134
2mAhfiTcYRE,186190,89,14893,1375
UZ5QhzsDgD8,137604,360,950,468
Et865nOh3UU,9627,9,24,16
jxVAZqdQjOs,182440,79,2984,327
GaQ84l_1COM,6716,0,31,3
Gw-Mm-hS_UY,1366939,829,106340,9831
sp_Q1p5p9gU,5013,6,569,26
HN4SW9kgRik,61418,115,2306,240
u9xDtnMaNYg,5880,4,96,19
2BZdUedNTI4,1306,10,96,16
5SYXLQGBbWM,192113,152,11221,510
YUKTarI3NTM,47236,16,258,47
_qtlHnaol9k,73950,317,5412,795
X06VrGf9jHE,1591,0,56,1
ulaAK6XJX_I,68011,38,457,285
_CMql2TRQV8,316314,193,11723,1018
Ab0Kbbl7jY0,263680,695,1211,548
XZmcK71HLrc,368472,536,23546,1961
8AfVTzGtOaU,177373,187,9703,313
gyuX89dv5Ws,129632,1441,6575,749
bOzOMmHlQ3o,109733,30,189,21
zlAqizx7Lf0,3872861,7882,245027,25426
MJO3FmmFuh4,258506,152,459,82
hjiv5yxW8rY,101597,515,3050,0
f3pfpfz0XSY,5175,2,55,7
iC4YreuAB_w,7330,34,110,82
_YZglVIMqQY,53571,73,1210,130
EB_bWWKp5Q4,26671,33,194,48
W8Br9J3_5cs,1056397,1019,10426,5009
CpBDEuBmm7I,705696,189,7493,1184
ucSVU0J8Eps,51090,44,1357,690
EFmGv9T3ZEM,13315,11,56,8
9JHuwe8YolY,73466,35,1089,149
tPg9sPIeA70,3000,0,46,1
La0QfY9alNs,54185,59,206,27
XngG4mp9WBY,7170,12,512,53
O8nZrqbHwaA,499023,147,4947,293
j_qYZOzW-ik,2776,1,11,8
KsJ_a35AYsg,122388,170,305,10
6HTggNxOGWw,416181,1719,3024,0
2gF5mqy91bA,14315,0,0,49
LgxYzNsib74,16979,9,28,1
zLu8Cf-zprQ,254057,307,9882,1483
tX6AtMmuqSM,11149,9,135,9
B1oxB9E9Y90,66493,61,3925,615
LDnmJPGypA8,77977,95,8758,450
zIi1a3JqzX4,15173,7,1548,93
gYYMnkoFtjM,669500,5766,10222,4632
EO_mivd-9DQ,44693,71,33,15
ANoH6rLCpOc,26513,52,219,106
49IHPkew76A,570815,264,7431,635
7C9ZkFAEgK0,12639,5,24,6
jSHUThs077c,193291,24,324,61
Xz3GEsF-VKA,1772309,908,43561,0
_lg8sNpeOUM,385068,596,12835,1213
k8HvYgjZnRU,16218,50,663,231
zFR8SOQHmUs,1674969,2588,10138,1118
wcMedJ1CtkM,359562,188,6372,216
kVk1WqbPBdw,126895,299,14289,410
wOw045kPuJA,31552,49,289,100
DSBQkWWkrxg,350021,437,12224,383
nxCtxYGqusI,6926,2,74,6
cT7zc3YmBDc,118517,79,1487,56
onJZpbC4KqU,221055,292,6339,1397
rlNcXKIvzb8,97590,22,717,16
Ta3Yruzx_lA,1595860,1342,67255,1886
FcevaQoCulg,12851,67,603,53
vqvPOpAikvI,6158,16,412,34
5htg81aGO1w,310147,136,1371,321
gvuvxLzUB-w,213764,906,2168,1449
6OqZ6XCEhxY,108029,20,913,24
NtdVIEcbPEM,4166,5,516,11
K6qcEZA92TE,60371,69,2651,384
j84iuxPWPyM,33409,61,95,82
U0D15dq2eHs,50650,16,118,17
-pA2FyrxZ9Q,149149,213,595,213
Lx2kuVsWQwo,65177,40,2278,229
B27KP-yP32w,134767,12,549,79
7O5z54bXQJg,60620,39,266,58
CSsK-grzzcA,3408,1,116,31
i2obYPBVEb0,4525,25,343,167
fqyOL6Oc2ao,3508,2,553,87
5lfwK_-cHwM,2388,1,28,2
i9RAXz3XaNw,283619,519,1009,308
FOLF4Ess0Gs,177385,271,6813,352
W_TH-o3o2ro,10018,21,728,94
1cL3ejjvozw,321020,1665,15315,634
RxNahUSY2cw,6071,4,71,5
3gx7O2H_Kmg,66367,39,3370,240
BJjdt-Ju2vg,460,2,17,15
CgSYkCPLf9I,6677,4,519,31
jKTbqapEhXQ,10975,5,617,165
3ulWkFs-OGM,878725,384,49278,2915
EcTBJSV6tAM,16397,21,39,21
0yIWz1XEeyc,1309699,4613,103755,12143
YURHFMCOze0,61855,172,3669,609
ClM-MORjXQI,450283,263,15675,1369
UE7a4MnDNlI,31208,107,156,29
Pxztm19boq8,1182406,2400,11456,466
wBfKxWlDKNM,3237,17,180,100
2-gFs7OT_Uw,4106,9,45,53
V4ubuIZnhRE,339211,430,20910,4318
lJYsS10GtI0,6295,3,846,151
TxQUwJhxjbY,258492,2367,2605,887
ZHZAQSO8uBU,6470,14,513,130
Skef997kqVM,9953,13,337,36
NsYCebCkpcU,336645,581,31953,1279
LHdRnAFVteY,55814,36,2548,452
jPMJtUpiTIQ,1132163,842,60794,5143
XRnYB7BeuLc,13327,12,186,26
mkcClYmV23w,40849,26,147,57
kJwR13lwJmA,51226,71,246,0
LsEb9Wx8Y8k,268104,464,2032,1112
jVZapcDTWDA,38975,53,2287,675
KtiTm2dKLgU,307134,336,13243,2997
sv0qu_A-1HA,461096,701,34967,1594
jhdW-gPzVgs,6031,21,596,36
N9s2YY3g2r0,99835,35,2398,324
h2Lq8FavgVw,203234,75,3827,596
wslRfOdejV0,24279,13,115,18
qOs72fG3OTU,278738,296,8398,3334
oro3e2Y4slg,259020,424,19015,1593
kzqig4utv5g,161342,47,258,379
9kb4iyPJBfE,5393,11,340,25
bLYQjS9UwvU,324477,116,23266,1617
JfSvEOTs5a0,21257,20,107,6
5G1ziyMK_70,441367,653,7614,2386
yPkOYgLgGBk,140046,235,4848,616
LQqUV85a8eo,91965,70,346,70
ovpd6vHlLmE,16870,21,35,5
j_GaLNWTwvE,98614,111,1036,23
yF_EbNjQq3E,23082,3,556,72
-S2EvZbCUFM,209567,250,1798,38
-22GevpL5wk,35482,146,1798,339
W6aOCchbQCc,668406,399,1037,15
C2-m2Wb3LPA,301518,827,5564,3302
cRkzmm5lsdU,109564,90,1714,294
oRKkxE8qKvs,98806,120,321,298
OBeaVUV6kts,3239,7,176,11
e8yTGQW8cps,303702,716,2601,190
z_syTlziiPA,6843,4,23,7
8q_FiGpFHJ0,2928,4,492,27
roLTxvfg1QM,5311,30,32,14
pIoCEU6etng,39941,22,1890,153
xQ8E79Yiwjk,1380653,882,8785,1234
jm3cBCal_Ag,1168406,821,35013,1394
T4cJTv12CT8,73869,314,2612,2469
d3T3fIa16Qc,14124,15,1211,113
8wMFPvkh41Q,8667,5,878,234
N-k1PNIDlq0,103850,119,3840,342
lrByXrDf_xA,22070,4,1035,47
FCfP7v9x8HI,23869973,10630,163626,7144
6nSmHzOV5Gw,1193170,191,7005,676
a7Efkev5lBU,32931,4,199,28
pY6NGsmzIUg,540570,374,15390,3592
qQ1KyjWHiu4,75488,186,16157,1737
OrIgds8GREI,5715,14,273,21
uqS8c9VqzXs,284948,191,8760,627
gf40zeQbNoo,129911,394,7211,301
7FM_MfpYOLU,987735,475,70500,3994
-mOP1hRcaxo,216775,885,1054,915
xFGiyXDXqwI,35246,21,442,59
WPLNyvvksWY,270981,148,1262,328
vdoPgg7M3wQ,35092,89,3471,241
wTZMT20iyj4,21819,60,435,94
MjOz_M0L3hs,8156,3,211,2
08OtE2IqQn0,22508,15,2893,132
LZ5S95GUtiI,1438968,1627,57745,10017
ywxdi7j9tag,18218,6,98,2
kQ29B2nv0Ko,21598,35,159,27
ttzrOVnPZ30,165639,330,5577,2797
znCdILE8ZZ0,22105,22,1225,271
WPWSfsvqoUA,922842,226,8337,661
0HzkgEdmcH0,380562,567,1356,1258
YQySHtQ6IKY,26542,56,6248,734
hKqzBGE5w-0,75312,152,1585,110
RUApBid9vnE,359135,306,17772,1539
DmWm3ar0PiQ,335613,316,26428,3299
5yQrAHN-fUo,2874,18,158,13
cZEumkQ_h6U,947745,1062,39576,2706
0sYTsdHWQ8c,138494,26,12066,530
yfZKd1u65lg,3527,13,333,14
x04y3GKdsmo,5907,5,840,75
AC5Zn-iuRoo,267408,328,15345,463
lorfBnxYEPw,51156,42,2762,183
s86TCspCCmw,243781,573,12229,4694
WsE8szxhQbs,5288,16,211,46
zlJJbGDv5Pg,1521425,1028,38523,16382
IZuAxOTydlw,508736,74,1633,587
VIzi6Ade_0w,1797902,642,20525,1110
vqOHyhi4JkY,602491,435,20977,1373
oHh5P_Khxhw,4425,4,189,26
ATYy3ut7Uso,5456,6,18,1
cJEPAMvsgjA,289596,1536,30266,2026
t5wesio4sSQ,61387,50,192,44
jaU8CpJjdEI,31359,8,51,46
GY5Gr0Vhmsw,52518,105,5488,1096
PLTC0h013S0,142825,726,1438,628
fh68GQ95378,2704,4,158,45
nOsycuDaHkY,7990,11,757,97
NhHL8dTjEQU,8079,21,11,0
d3PMBPw74cc,711676,1376,4667,1845
YYkYT6ZPdko,3877,1,14,5
iBJhCXItW9s,44895,55,963,0
yjRSNpm3ukE,12281,2,199,39
KGMoyXYicmM,62824,14,1789,389
RNpm_NglrJQ,454596,852,2789,3124
2Ey-VHvu3Ww,34771,64,108,74
X9Z0EeTdOcg,3406,2,161,26
87j0PCnrLGI,592801,441,4143,833
H9TUFvu6OXw,159000,161,2237,255
Xicq8toEz6o,16661,46,716,124
MGoR1KZhjJA,220063,540,191,255
2h6k6eg_RmM,329856,72,6924,397
QL9_csMcwF4,4389,4,678,107
zSYXfCSq0Kw,311285,164,2607,2054
H9Sy-UzuZKU,50692,15,3785,386
3Eso3CLOajY,9461,24,708,49
MmcNEnUUmV8,56898,30,472,92
nIjn3rsyX2k,139100,160,6709,996
LnlW6DKYuRU,126925,93,747,146
5i8pvHi3tJI,574482,270,3408,440
OrBmqL3F5OA,887689,1399,64973,3501
LXVSo2IbOL8,16681,8,279,149
6wITskM12rk,6305,6,729,2559
2nUW3nIOOOg,24075677,12549,312850,13621
hZEQmS3BFZI,23431,24,597,177
I1SaQFR_QbE,50034,84,2442,105
Azm7ndD_dqI,13558,18,334,79
aOr6RUTXUjo,32156,138,3542,383
siEQ5N3qRyo,528095,901,2864,331
M5BG4alJq5U,741099,547,5699,306
g-E-X_gcM9E,42040,49,593,203
vm18iuCdWQc,3003,0,109,18
fRmZbld6u4g,4902,4,16,2
kY91GAUrhoY,668502,291,15173,3338
XYviM5xevC8,3918480,6342,92776,0
s0sQjn-8QO4,9256,4,42,0
rIEE1gHIWvs,89911,193,386,388
x7QuSZgx1L8,552037,343,3748,1551
tYTsroZH8X0,188267,187,5259,737
Pfo0Yjl87cE,109277,56,12383,594
xvYBg6MWPbM,13511927,20415,328735,28117
sSdba18m4js,26626,200,1015,200
Ngyf7JUmKHA,3974,3,12,0
6J_7KQfllO4,40878,66,2356,143
hahlygBa6yQ,244228,374,19269,1486
11bBGRJKNSo,28081,45,3357,501
